ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
ENB,Enbridge Inc.,Canada,Energy,Oil & Gas Midstream,61,46.33,-0.043,0.579,0.99,0.021,0.22,666.36,49.58,26.83,25.41,12.79,AVOID - Poor risk-adjusted score
ALB,Albemarle Corporation,United States,Basic Materials,Specialty Chemicals,61,43.37,0.134,0.887,2.5,0.058,0.02,715.57,71.17,38.46,44.66,12.75,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,61,46.91,0.075,0.653,1.62,0.035,0.08,655.61,67.78,30.62,33.43,12.74,AVOID - Poor risk-adjusted score
CMI,Cummins Inc.,United States,Industrials,Specialty Industrial Machinery,61,58.15,0.18,0.815,3.51,0.06,0.07,448.16,69.75,47.41,57.41,12.72,AVOID - Poor risk-adjusted score
CNX,CNX Resources Corporation,United States,Energy,Oil & Gas E&P,61,55.25,0.142,0.761,2.88,0.052,0.05,502.69,68.61,42.02,49.2,12.7,AVOID - Poor risk-adjusted score
WBD,"Warner Bros. Discovery, Inc.",United States,Communication Services,Entertainment,61,45.2,0.053,0.586,1.23,0.027,0.2,687.21,68.88,26.51,28.26,12.69,AVOID - Poor risk-adjusted score
CRK,"Comstock Resources, Inc.",United States,Energy,Oil & Gas E&P,61,58.07,-0.13,0.887,2.42,0.042,0.2,452.23,56.45,51.53,43.46,12.69,AVOID - Poor risk-adjusted score
IRM,Iron Mountain Incorporated,United States,Real Estate,REIT - Specialty,61,50.08,-0.068,0.68,1.46,0.029,0.12,591.64,49.82,34.04,31.17,12.68,AVOID - Poor risk-adjusted score
RGLD,"Royal Gold, Inc.",United States,Basic Materials,Gold,61,83.68,-0.046,0.373,1.32,0.016,0.05,76.61,40.6,31.17,29.4,12.67,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,61,64.5,-0.06,0.519,1.47,0.023,0.15,331.85,46.3,33.48,30.99,12.57,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,61,52.1,0.092,0.651,2.0,0.038,0.1,554.28,67.7,33.94,37.77,12.57,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,61,62.02,0.049,0.438,1.29,0.021,0.27,376.38,46.38,27.16,28.8,12.56,AVOID - Poor risk-adjusted score
TXNM,"TXNM Energy, Inc.",United States,Utilities,Utilities - Regulated Electric,61,46.45,-0.064,0.689,1.35,0.029,0.03,663.07,48.42,31.99,29.46,12.53,AVOID - Poor risk-adjusted score
JKS,"JinkoSolar Holding Co., Ltd.",China,Technology,Solar,61,31.3,0.071,0.862,1.35,0.043,0.13,862.82,74.22,26.98,29.35,12.51,AVOID - Poor risk-adjusted score
BLDR,"Builders FirstSource, Inc.",United States,Industrials,Building Products & Equipment,61,40.81,0.109,0.832,2.1,0.051,0.05,756.93,70.83,33.97,38.48,12.42,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,61,34.53,0.038,0.63,0.83,0.024,0.07,836.72,67.82,21.76,22.78,12.41,AVOID - Poor risk-adjusted score
CPRI,Capri Holdings Limited,United Kingdom,Consumer Cyclical,Luxury Goods,61,33.16,0.045,0.69,0.95,0.029,0.05,847.39,68.85,22.87,24.14,12.41,AVOID - Poor risk-adjusted score
PFG,"Principal Financial Group, Inc.",United States,Financial Services,Asset Management,61,58.22,0.153,0.744,3.13,0.054,0.02,446.61,67.28,43.32,51.25,12.4,AVOID - Poor risk-adjusted score
SOFI,"SoFi Technologies, Inc.",United States,Financial Services,Credit Services,61,39.22,0.085,0.774,1.7,0.043,0.1,780.2,70.88,30.36,33.54,12.4,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,61,47.17,-0.04,0.538,0.95,0.02,0.13,648.75,46.78,25.37,24.11,12.34,AVOID - Poor risk-adjusted score
FE,FirstEnergy Corp.,United States,Utilities,Utilities - Regulated Electric,61,45.26,-0.074,0.752,1.51,0.033,0.0,687.18,49.24,34.05,30.92,12.31,AVOID - Poor risk-adjusted score
HRL,Hormel Foods Corporation,United States,Consumer Defensive,Packaged Foods,61,54.44,-0.103,0.787,2.04,0.037,0.03,515.26,50.52,42.83,37.44,12.31,AVOID - Poor risk-adjusted score
SOLV,Solventum Corporation,United States,Healthcare,Medical Instruments & Supplies,61,48.54,-0.069,0.685,1.47,0.03,0.18,618.98,51.18,33.23,30.39,12.3,AVOID - Poor risk-adjusted score
NGG,National Grid plc,United Kingdom,Utilities,Utilities - Regulated Electric,61,51.67,-0.037,0.485,0.95,0.018,0.07,564.43,44.05,25.06,23.89,12.27,AVOID - Poor risk-adjusted score
AVB,"AvalonBay Communities, Inc.",United States,Real Estate,REIT - Residential,61,55.88,-0.044,0.486,1.1,0.02,0.0,490.75,42.63,27.18,25.71,12.25,AVOID - Poor risk-adjusted score
K,Kellanova,United States,Consumer Defensive,Packaged Foods,61,54.91,-0.096,0.749,1.96,0.036,0.0,509.34,48.89,41.11,36.25,12.24,AVOID - Poor risk-adjusted score
ETR,Entergy Corporation,United States,Utilities,Utilities - Regulated Electric,61,50.53,0.042,0.475,1.07,0.021,0.03,583.75,42.79,24.0,25.25,12.18,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,61,69.01,0.052,0.405,1.45,0.021,0.07,258.39,41.38,27.95,29.77,12.15,AVOID - Poor risk-adjusted score
AJG,Arthur J. Gallagher & Co.,United States,Financial Services,Insurance Brokers,61,73.35,-0.149,0.794,2.95,0.04,0.27,198.93,55.15,58.27,47.89,12.14,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,61,59.13,0.037,0.4,1.04,0.018,0.03,433.13,40.9,23.63,24.73,12.12,AVOID - Poor risk-adjusted score
HSIC,"Henry Schein, Inc.",United States,Healthcare,Medical Distribution,61,44.89,-0.092,0.84,1.77,0.039,0.1,693.34,53.27,37.71,33.45,12.1,AVOID - Poor risk-adjusted score
SO,The Southern Company,United States,Utilities,Utilities - Regulated Electric,61,51.67,-0.067,0.632,1.48,0.029,0.12,564.41,48.44,32.67,29.97,12.1,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,61,61.37,0.034,0.373,0.97,0.016,0.22,390.26,43.92,22.87,23.83,12.07,AVOID - Poor risk-adjusted score
SSTK,"Shutterstock, Inc.",United States,Communication Services,Internet Content & Information,61,51.79,0.176,0.844,3.37,0.065,0.1,562.85,70.82,43.72,52.75,12.07,AVOID - Poor risk-adjusted score
GIS,"General Mills, Inc.",United States,Consumer Defensive,Packaged Foods,61,43.61,-0.088,0.837,1.7,0.039,0.13,715.64,53.89,36.52,32.55,12.06,AVOID - Poor risk-adjusted score
TRI,Thomson Reuters Corporation,Canada,Industrials,Specialty Business Services,61,68.6,-0.078,0.554,1.85,0.027,0.17,264.9,47.26,38.0,34.33,12.05,AVOID - Poor risk-adjusted score
MLCO,Melco Resorts & Entertainment Limited,Hong Kong,Consumer Cyclical,Resorts & Casinos,61,49.75,0.112,0.711,2.34,0.047,0.28,601.97,72.3,35.39,40.22,12.04,AVOID - Poor risk-adjusted score
AON,Aon plc,Ireland,Financial Services,Insurance Brokers,61,60.63,-0.055,0.505,1.37,0.023,0.05,404.97,43.89,30.62,28.52,12.04,AVOID - Poor risk-adjusted score
IR,Ingersoll Rand Inc.,United States,Industrials,Specialty Industrial Machinery,61,66.74,-0.105,0.672,2.25,0.034,0.1,293.79,48.77,44.82,39.08,12.02,AVOID - Poor risk-adjusted score
LI,Li Auto Inc.,China,Consumer Cyclical,Auto Manufacturers,61,57.52,-0.073,0.606,1.64,0.029,0.2,462.77,49.32,34.84,31.72,12.01,AVOID - Poor risk-adjusted score
AWK,"American Water Works Company, Inc.",United States,Utilities,Utilities - Regulated Water,61,52.34,-0.039,0.481,1.0,0.019,0.0,552.23,42.51,25.16,23.93,11.97,AVOID - Poor risk-adjusted score
TW,Tradeweb Markets Inc.,United States,Financial Services,Capital Markets,61,42.1,-0.081,0.814,1.58,0.038,0.23,740.46,55.34,34.28,30.86,11.96,AVOID - Poor risk-adjusted score
IIPR,"Innovative Industrial Properties, Inc.",United States,Real Estate,REIT - Industrial,61,62.23,-0.101,0.688,2.14,0.034,0.15,374.95,50.21,42.84,37.54,11.94,AVOID - Poor risk-adjusted score
MDLZ,"Mondelez International, Inc.",United States,Consumer Defensive,Confectioners,61,48.98,0.039,0.465,1.0,0.02,0.03,614.18,42.56,22.75,23.85,11.92,AVOID - Poor risk-adjusted score
PODD,Insulet Corporation,United States,Healthcare,Medical Devices,61,82.98,0.083,0.423,2.25,0.027,0.0,86.87,39.98,35.08,38.66,11.91,AVOID - Poor risk-adjusted score
WMS,"Advanced Drainage Systems, Inc.",United States,Industrials,Building Products & Equipment,61,66.62,0.156,0.66,3.39,0.051,0.07,299.74,66.03,43.94,52.11,11.87,AVOID - Poor risk-adjusted score
GEN,Gen Digital Inc.,United States,Technology,Software - Infrastructure,61,60.99,0.08,0.523,1.95,0.032,0.12,397.34,64.82,31.89,35.05,11.87,AVOID - Poor risk-adjusted score
FICO,Fair Isaac Corporation,United States,Technology,Software - Application,61,72.9,-0.169,0.857,3.21,0.044,0.37,206.05,58.62,62.46,50.0,11.86,AVOID - Poor risk-adjusted score
GRAB,Grab Holdings Limited,Singapore,Technology,Software - Application,61,81.63,-0.099,0.551,2.34,0.029,0.13,100.66,46.35,45.02,39.57,11.85,AVOID - Poor risk-adjusted score
CCL,Carnival Corporation & plc,United States,Consumer Cyclical,Travel Services,61,57.68,0.099,0.594,2.27,0.039,0.15,459.43,66.9,34.27,38.44,11.77,AVOID - Poor risk-adjusted score
KEYS,"Keysight Technologies, Inc.",United States,Technology,Scientific & Technical Instruments,61,83.86,-0.077,0.461,1.98,0.024,0.03,74.52,42.13,38.67,35.01,11.73,AVOID - Poor risk-adjusted score
AR,Antero Resources Corporation,United States,Energy,Oil & Gas E&P,61,62.29,-0.059,0.502,1.47,0.024,0.1,373.08,44.69,31.26,28.96,11.71,AVOID - Poor risk-adjusted score
MSM,"MSC Industrial Direct Co., Inc.",United States,Industrials,Industrial Distribution,61,59.14,0.049,0.43,1.32,0.022,0.03,432.25,41.36,25.46,27.01,11.67,AVOID - Poor risk-adjusted score
UAA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,61,46.81,-0.053,0.588,1.21,0.026,0.18,655.21,48.72,27.5,25.71,11.65,AVOID - Poor risk-adjusted score
OKE,"ONEOK, Inc.",United States,Energy,Oil & Gas Midstream,61,45.03,-0.076,0.734,1.57,0.035,0.18,691.72,52.21,33.06,29.94,11.64,AVOID - Poor risk-adjusted score
IBP,"Installed Building Products, Inc.",United States,Consumer Cyclical,Residential Construction,61,61.79,0.232,0.82,4.5,0.073,0.12,386.74,69.64,50.66,63.87,11.61,AVOID - Poor risk-adjusted score
WELL,Welltower Inc.,United States,Real Estate,REIT - Healthcare Facilities,61,72.17,0.029,0.301,0.94,0.013,0.13,212.95,40.39,21.72,22.51,11.61,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",China,Consumer Cyclical,Internet Retail,61,49.13,0.034,0.433,0.91,0.019,0.13,610.51,43.79,21.25,22.15,11.6,AVOID - Poor risk-adjusted score
KRC,Kilroy Realty Corporation,United States,Real Estate,REIT - Office,61,53.04,0.083,0.578,1.91,0.036,0.15,537.75,66.72,30.64,33.76,11.59,AVOID - Poor risk-adjusted score
TSLA,"Tesla, Inc.",United States,Consumer Cyclical,Auto Manufacturers,61,75.57,-0.045,0.375,1.3,0.017,0.2,171.05,43.51,28.31,26.72,11.59,AVOID - Poor risk-adjusted score
HP,"Helmerich & Payne, Inc.",United States,Energy,Oil & Gas Drilling,61,39.92,0.091,0.744,1.85,0.046,0.05,771.02,68.69,29.71,33.02,11.59,AVOID - Poor risk-adjusted score
QDEL,QuidelOrtho Corporation,United States,Healthcare,Medical Devices,61,36.93,-0.028,0.541,0.67,0.018,0.0,813.82,44.43,19.99,19.29,11.58,AVOID - Poor risk-adjusted score
DLTR,"Dollar Tree, Inc.",United States,Consumer Defensive,Discount Stores,61,48.84,0.075,0.59,1.73,0.035,0.2,618.95,68.17,28.82,31.5,11.56,AVOID - Poor risk-adjusted score
NTES,"NetEase, Inc.",China,Communication Services,Electronic Gaming & Multimedia,61,89.05,-0.031,0.274,1.03,0.012,0.07,30.54,38.39,24.36,23.43,11.56,AVOID - Poor risk-adjusted score
PKX,POSCO Holdings Inc.,South Korea,Basic Materials,Steel,61,40.96,0.047,0.561,1.11,0.027,0.03,754.49,64.77,22.97,24.33,11.51,AVOID - Poor risk-adjusted score
CHKP,Check Point Software Technologies Ltd.,Israel,Technology,Software - Infrastructure,61,29.41,-0.064,0.918,1.18,0.04,0.23,881.16,58.21,27.01,24.86,11.41,AVOID - Poor risk-adjusted score
EXEL,"Exelixis, Inc.",United States,Healthcare,Biotechnology,61,96.68,-0.203,0.779,4.06,0.042,0.12,8.84,51.52,75.35,57.68,11.4,REDUCE - Weakening position
MTZ,"MasTec, Inc.",United States,Industrials,Engineering & Construction,61,52.99,0.184,0.813,3.6,0.068,0.03,541.67,68.27,43.08,52.35,11.39,AVOID - Poor risk-adjusted score
TRIP,"Tripadvisor, Inc.",United States,Consumer Cyclical,Travel Services,61,53.17,0.218,0.872,4.12,0.077,0.15,538.16,71.41,46.36,57.89,11.31,AVOID - Poor risk-adjusted score
MLKN,"MillerKnoll, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",61,33.12,0.066,0.741,1.35,0.041,0.08,847.64,69.81,24.54,26.55,11.28,AVOID - Poor risk-adjusted score
FDS,FactSet Research Systems Inc.,United States,Financial Services,Financial Data & Stock Exchanges,61,68.46,-0.057,0.444,1.51,0.022,0.03,267.8,41.79,30.42,28.26,11.24,AVOID - Poor risk-adjusted score
KBR,"KBR, Inc.",United States,Industrials,Engineering & Construction,61,39.88,-0.078,0.789,1.54,0.039,0.28,772.39,55.47,31.45,28.44,11.21,AVOID - Poor risk-adjusted score
MPC,Marathon Petroleum Corporation,United States,Energy,Oil & Gas Refining & Marketing,61,36.69,0.119,0.865,2.26,0.062,0.3,812.43,75.78,31.73,36.34,11.14,AVOID - Poor risk-adjusted score
NCLH,Norwegian Cruise Line Holdings Ltd.,United States,Consumer Cyclical,Travel Services,61,45.03,0.155,0.833,3.0,0.067,0.1,685.46,70.33,37.52,44.46,11.12,AVOID - Poor risk-adjusted score
COR,"Cencora, Inc.",United States,Healthcare,Medical Distribution,61,53.65,-0.039,0.443,1.04,0.019,0.02,529.9,41.68,23.75,22.59,11.08,AVOID - Poor risk-adjusted score
PATH,UiPath Inc.,United States,Technology,Software - Infrastructure,61,40.54,-0.045,0.591,1.04,0.026,0.08,761.39,46.83,23.96,22.6,11.07,AVOID - Poor risk-adjusted score
NTCT,"NetScout Systems, Inc.",United States,Technology,Software - Infrastructure,61,77.26,-0.026,0.276,0.88,0.011,0.07,149.25,38.49,21.36,20.66,11.0,AVOID - Poor risk-adjusted score
PNR,Pentair plc,United Kingdom,Industrials,Specialty Industrial Machinery,61,67.72,-0.062,0.458,1.61,0.024,0.07,278.34,42.7,31.02,28.64,10.98,AVOID - Poor risk-adjusted score
DELL,Dell Technologies Inc.,United States,Technology,Computer Hardware,61,43.66,0.065,0.583,1.51,0.035,0.17,713.41,67.37,25.45,27.51,10.97,AVOID - Poor risk-adjusted score
BHC,Bausch Health Companies Inc.,Canada,Healthcare,Drug Manufacturers - Specialty & Generic,61,47.32,0.15,0.783,2.98,0.063,0.03,648.82,67.84,37.03,43.67,10.96,AVOID - Poor risk-adjusted score
HII,"Huntington Ingalls Industries, Inc.",United States,Industrials,Aerospace & Defense,61,42.92,0.084,0.653,1.82,0.042,0.05,724.48,66.35,28.03,30.91,10.96,AVOID - Poor risk-adjusted score
EXPO,"Exponent, Inc.",United States,Industrials,Engineering & Construction,61,81.22,-0.165,0.736,3.39,0.042,0.13,104.98,50.57,59.75,48.08,10.96,AVOID - Poor risk-adjusted score
CAT,Caterpillar Inc.,United States,Industrials,Farm & Heavy Construction Machinery,61,57.24,0.046,0.407,1.26,0.022,0.13,471.0,42.68,23.3,24.62,10.9,AVOID - Poor risk-adjusted score
COP,ConocoPhillips,United States,Energy,Oil & Gas E&P,61,63.0,-0.124,0.724,2.57,0.041,0.03,360.97,48.32,45.63,38.77,10.87,AVOID - Poor risk-adjusted score
LKQ,LKQ Corporation,United States,Consumer Cyclical,Auto Parts,61,41.65,-0.102,0.873,1.93,0.046,0.05,747.31,52.56,36.35,31.81,10.87,REDUCE - Weak momentum
EXPE,"Expedia Group, Inc.",United States,Consumer Cyclical,Travel Services,61,63.08,0.241,0.785,4.79,0.076,0.07,363.21,67.29,49.52,62.86,10.86,AVOID - Poor risk-adjusted score
TTWO,"Take-Two Interactive Software, Inc.",United States,Communication Services,Electronic Gaming & Multimedia,61,68.22,0.146,0.588,3.35,0.049,0.08,274.16,64.41,40.15,47.17,10.84,AVOID - Poor risk-adjusted score
ASML,ASML Holding N.V.,Netherlands,Technology,Semiconductor Equipment & Materials,61,86.54,-0.037,0.29,1.21,0.014,0.08,47.46,38.98,25.12,23.96,10.84,AVOID - Poor risk-adjusted score
DLR,"Digital Realty Trust, Inc.",United States,Real Estate,REIT - Specialty,61,60.48,-0.138,0.799,2.72,0.045,0.2,410.23,53.48,48.34,40.3,10.83,AVOID - Poor risk-adjusted score
GPC,Genuine Parts Company,United States,Consumer Cyclical,Auto Parts,61,45.18,0.035,0.441,0.94,0.021,0.02,689.16,41.48,19.92,20.79,10.73,AVOID - Poor risk-adjusted score
CSIQ,Canadian Solar Inc.,Canada,Technology,Solar,61,27.53,0.029,0.615,0.64,0.023,0.15,900.66,69.11,16.92,17.52,10.68,AVOID - Poor risk-adjusted score
AXTA,Axalta Coating Systems Ltd.,United States,Basic Materials,Specialty Chemicals,61,48.33,0.026,0.372,0.74,0.015,0.05,626.02,40.62,17.96,18.53,10.67,AVOID - Poor risk-adjusted score
CINF,Cincinnati Financial Corporation,United States,Financial Services,Insurance - Property & Casualty,61,70.54,0.28,0.77,5.63,0.08,0.02,246.05,65.45,54.3,70.73,10.67,AVOID - Poor risk-adjusted score
FIS,"Fidelity National Information Services, Inc.",United States,Technology,Information Technology Services,61,51.42,-0.069,0.588,1.6,0.031,0.23,567.89,49.19,30.21,27.61,10.64,AVOID - Poor risk-adjusted score
LOW,"Lowe's Companies, Inc.",United States,Consumer Cyclical,Home Improvement Retail,61,46.06,0.076,0.581,1.76,0.038,0.15,672.67,66.63,26.78,29.3,10.62,AVOID - Poor risk-adjusted score
WCC,"WESCO International, Inc.",United States,Industrials,Industrial Distribution,61,42.19,0.054,0.54,1.3,0.031,0.15,737.18,66.12,22.78,24.32,10.58,AVOID - Poor risk-adjusted score
HUN,Huntsman Corporation,United States,Basic Materials,Chemicals,61,27.18,0.041,0.692,0.87,0.032,0.03,902.79,68.23,18.81,19.77,10.57,AVOID - Poor risk-adjusted score
DECK,Deckers Outdoor Corporation,United States,Consumer Cyclical,Footwear & Accessories,61,85.31,0.014,0.189,0.55,0.006,0.08,59.2,36.69,16.14,16.41,10.56,AVOID - Poor risk-adjusted score
DE,Deere & Company,United States,Industrials,Farm & Heavy Construction Machinery,61,54.8,-0.133,0.82,2.58,0.047,0.07,509.93,51.22,44.93,37.73,10.52,AVOID - Poor risk-adjusted score
CSL,Carlisle Companies Incorporated,United States,Industrials,Building Products & Equipment,61,62.06,0.056,0.404,1.56,0.025,0.13,374.98,42.26,25.06,26.81,10.47,AVOID - Poor risk-adjusted score
RBLX,Roblox Corporation,United States,Communication Services,Electronic Gaming & Multimedia,61,39.61,-0.057,0.642,1.26,0.032,0.07,775.75,47.41,25.42,23.61,10.45,AVOID - Poor risk-adjusted score
ALL,The Allstate Corporation,United States,Financial Services,Insurance - Property & Casualty,61,62.59,0.118,0.553,2.8,0.045,0.03,368.05,62.79,34.61,39.58,10.42,AVOID - Poor risk-adjusted score
UAL,"United Airlines Holdings, Inc.",United States,Industrials,Airlines,61,50.05,0.225,0.869,4.25,0.085,0.13,596.95,70.25,43.52,54.63,10.4,AVOID - Poor risk-adjusted score
NVO,Novo Nordisk A/S,Denmark,Healthcare,Drug Manufacturers - General,61,61.84,-0.151,0.811,2.96,0.048,0.22,384.15,53.87,50.15,41.09,10.38,AVOID - Poor risk-adjusted score
JCI,Johnson Controls International plc,Ireland,Industrials,Building Products & Equipment,61,61.45,-0.026,0.318,0.83,0.013,0.12,387.31,40.53,19.55,18.9,10.35,AVOID - Poor risk-adjusted score
PRGS,Progress Software Corporation,United States,Technology,Software - Infrastructure,61,52.98,-0.149,0.894,2.77,0.052,0.18,541.21,55.25,47.35,38.93,10.33,AVOID - Poor risk-adjusted score
AAPL,Apple Inc.,United States,Technology,Consumer Electronics,61,72.75,0.026,0.262,0.91,0.012,0.0,205.82,36.61,19.06,19.69,10.33,AVOID - Poor risk-adjusted score
RS,"Reliance, Inc.",United States,Basic Materials,Steel,61,59.65,-0.045,0.411,1.24,0.021,0.08,424.72,41.9,24.49,23.12,10.32,AVOID - Poor risk-adjusted score
WYNN,"Wynn Resorts, Limited",United States,Consumer Cyclical,Resorts & Casinos,61,52.57,0.129,0.65,2.83,0.054,0.15,547.92,67.11,34.16,39.5,10.32,AVOID - Poor risk-adjusted score
MMM,3M Company,United States,Industrials,Conglomerates,61,65.02,-0.142,0.746,2.9,0.045,0.17,323.79,51.25,48.5,40.22,10.32,AVOID - Poor risk-adjusted score
MLM,"Martin Marietta Materials, Inc.",United States,Basic Materials,Building Materials,61,57.04,0.209,0.762,4.23,0.074,0.17,464.93,68.78,43.45,53.89,10.31,AVOID - Poor risk-adjusted score
AES,The AES Corporation,United States,Utilities,Utilities - Diversified,61,29.71,0.046,0.653,1.0,0.034,0.15,877.18,69.23,19.4,20.51,10.26,AVOID - Poor risk-adjusted score
MTN,"Vail Resorts, Inc.",United States,Consumer Cyclical,Resorts & Casinos,61,48.33,-0.031,0.41,0.86,0.018,0.08,623.72,42.19,19.82,19.05,10.25,AVOID - Poor risk-adjusted score
UI,Ubiquiti Inc.,United States,Technology,Communication Equipment,61,82.72,0.055,0.316,1.73,0.021,0.07,89.74,38.72,26.11,27.9,10.23,AVOID - Poor risk-adjusted score
MATX,"Matson, Inc.",United States,Industrials,Marine Shipping,61,48.47,-0.091,0.691,1.93,0.04,0.17,621.52,50.1,33.51,29.76,10.17,AVOID - Poor risk-adjusted score
UBS,UBS Group AG,Switzerland,Financial Services,Banks - Diversified,61,28.67,0.058,0.727,1.2,0.042,0.03,887.84,68.29,20.83,22.33,10.16,AVOID - Poor risk-adjusted score
COLM,Columbia Sportswear Company,United States,Consumer Cyclical,Apparel Manufacturing,61,63.22,-0.152,0.787,3.02,0.048,0.03,358.87,49.49,49.74,40.7,10.12,AVOID - Poor risk-adjusted score
FCN,"FTI Consulting, Inc.",United States,Industrials,Consulting Services,61,61.6,-0.154,0.806,3.01,0.049,0.07,388.49,50.63,49.67,40.57,10.11,AVOID - Poor risk-adjusted score
MODG,Topgolf Callaway Brands Corp.,United States,Consumer Cyclical,Leisure,61,30.78,0.117,0.908,2.16,0.07,0.28,869.15,75.9,27.96,31.93,10.1,AVOID - Poor risk-adjusted score
EW,Edwards Lifesciences Corporation,United States,Healthcare,Medical Devices,61,88.46,0.046,0.276,1.56,0.018,0.13,33.03,39.19,24.42,25.83,10.1,AVOID - Poor risk-adjusted score
BXP,"BXP, Inc.",United States,Real Estate,REIT - Office,61,47.39,0.051,0.463,1.31,0.028,0.13,646.69,43.79,21.95,23.34,10.09,AVOID - Poor risk-adjusted score
USFD,US Foods Holding Corp.,United States,Consumer Defensive,Food Distribution,61,48.66,-0.049,0.494,1.24,0.025,0.08,616.93,43.95,24.04,22.57,10.08,AVOID - Poor risk-adjusted score
WAT,Waters Corporation,United States,Healthcare,Diagnostics & Research,61,73.57,-0.037,0.312,1.17,0.016,0.02,195.23,38.09,22.94,21.88,10.07,AVOID - Poor risk-adjusted score
QCOM,QUALCOMM Incorporated,United States,Technology,Semiconductors,61,81.71,-0.097,0.483,2.46,0.03,0.18,99.82,45.16,39.5,34.79,10.05,AVOID - Poor risk-adjusted score
INTC,Intel Corporation,United States,Technology,Semiconductors,61,48.28,0.102,0.609,2.29,0.048,0.13,630.82,66.18,29.4,33.06,10.03,AVOID - Poor risk-adjusted score
EL,The Estée Lauder Companies Inc.,United States,Consumer Defensive,Household & Personal Products,61,48.87,0.084,0.556,1.99,0.041,0.15,617.97,65.6,27.18,30.01,10.02,AVOID - Poor risk-adjusted score
AMT,American Tower Corporation,United States,Real Estate,REIT - Specialty,61,60.83,-0.032,0.336,0.96,0.016,0.03,399.75,39.16,20.42,19.61,10.02,AVOID - Poor risk-adjusted score
MELI,"MercadoLibre, Inc.",Uruguay,Consumer Cyclical,Internet Retail,61,78.26,-0.19,0.784,3.77,0.048,0.27,139.8,54.04,61.38,47.82,10.02,AVOID - Poor risk-adjusted score
RH,RH,United States,Consumer Cyclical,Specialty Retail,61,43.71,0.019,0.352,0.57,0.013,0.03,714.59,39.91,15.38,15.75,10.02,AVOID - Poor risk-adjusted score
UA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,61,47.3,-0.074,0.621,1.66,0.035,0.13,644.75,47.77,29.35,26.65,10.01,AVOID - Poor risk-adjusted score
VNO,Vornado Realty Trust,United States,Real Estate,REIT - Office,61,56.53,-0.162,0.886,3.04,0.054,0.07,480.8,52.53,50.07,40.43,10.01,AVOID - Poor risk-adjusted score
LYFT,"Lyft, Inc.",United States,Technology,Software - Application,61,62.99,0.166,0.621,3.7,0.059,0.03,364.16,63.43,39.14,46.82,9.96,AVOID - Poor risk-adjusted score
FL,"Foot Locker, Inc.",United States,Consumer Cyclical,Apparel Retail,61,34.73,0.038,0.527,0.92,0.027,0.15,835.33,66.14,18.29,19.15,9.96,AVOID - Poor risk-adjusted score
DOV,Dover Corporation,United States,Industrials,Specialty Industrial Machinery,61,64.59,-0.125,0.667,2.69,0.042,0.0,332.59,45.83,43.06,36.54,9.89,AVOID - Poor risk-adjusted score
EQNR,Equinor ASA,Norway,Energy,Oil & Gas Integrated,61,60.58,-0.159,0.824,3.09,0.051,0.07,409.44,50.96,49.93,40.48,9.89,AVOID - Poor risk-adjusted score
HAE,Haemonetics Corporation,United States,Healthcare,Medical Devices,61,56.75,-0.049,0.428,1.31,0.023,0.02,476.62,40.87,24.29,22.82,9.88,AVOID - Poor risk-adjusted score
EXC,Exelon Corporation,United States,Utilities,Utilities - Regulated Electric,61,42.32,-0.066,0.63,1.47,0.035,0.12,735.74,47.74,26.65,24.45,9.88,AVOID - Poor risk-adjusted score
AEE,Ameren Corporation,United States,Utilities,Utilities - Regulated Electric,61,50.5,0.033,0.366,0.95,0.019,0.1,584.67,41.1,18.48,19.23,9.86,AVOID - Poor risk-adjusted score
RKLB,Rocket Lab Corporation,United States,Industrials,Aerospace & Defense,61,40.08,0.126,0.757,2.55,0.064,0.17,767.85,69.66,30.32,34.95,9.84,AVOID - Poor risk-adjusted score
TDC,Teradata Corporation,United States,Technology,Software - Infrastructure,61,58.89,-0.14,0.764,2.81,0.048,0.23,436.59,52.82,45.02,37.46,9.82,AVOID - Poor risk-adjusted score
