ticker,CompanyName,Country,Sector,Industry,appearances,avg_score,linear_slope,linear_r2,score_std,score_cv,trend_consistency,avg_rank,stability_score,r2_adjusted_score,slope_adjusted_score,stability_adjusted_score,recommendation
RVTY,"Revvity, Inc.",United States,Healthcare,Diagnostics & Research,59,62.17,-0.085,0.637,1.81,0.029,0.02,375.47,46.55,39.61,35.48,12.63,AVOID - Poor risk-adjusted score
WBD,"Warner Bros. Discovery, Inc.",United States,Communication Services,Entertainment,59,45.17,0.055,0.584,1.23,0.027,0.17,687.97,68.23,26.36,28.17,12.62,AVOID - Poor risk-adjusted score
AMKR,"Amkor Technology, Inc.",United States,Technology,Semiconductor Equipment & Materials,59,49.76,0.07,0.594,1.55,0.031,0.05,599.85,65.75,29.55,32.11,12.61,AVOID - Poor risk-adjusted score
NI,NiSource Inc.,United States,Utilities,Utilities - Regulated Gas,59,52.88,-0.054,0.569,1.23,0.023,0.02,542.92,45.1,30.09,28.06,12.6,AVOID - Poor risk-adjusted score
SOFI,"SoFi Technologies, Inc.",United States,Financial Services,Credit Services,59,39.17,0.089,0.786,1.71,0.044,0.14,780.9,71.97,30.8,34.18,12.6,AVOID - Poor risk-adjusted score
PBR,Petróleo Brasileiro S.A. - Petrobras,Brazil,Energy,Oil & Gas Integrated,59,46.79,0.069,0.618,1.49,0.032,0.12,658.12,67.76,28.91,31.38,12.59,AVOID - Poor risk-adjusted score
JKS,"JinkoSolar Holding Co., Ltd.",China,Technology,Solar,59,31.22,0.07,0.848,1.29,0.041,0.14,863.46,74.08,26.47,28.75,12.58,AVOID - Poor risk-adjusted score
HRL,Hormel Foods Corporation,United States,Consumer Defensive,Packaged Foods,59,54.58,-0.099,0.765,1.92,0.035,0.03,512.69,50.13,41.77,36.72,12.57,AVOID - Poor risk-adjusted score
RGLD,"Royal Gold, Inc.",United States,Basic Materials,Gold,59,83.71,-0.048,0.371,1.33,0.016,0.05,76.14,40.57,31.05,29.22,12.54,AVOID - Poor risk-adjusted score
TMUS,"T-Mobile US, Inc.",United States,Communication Services,Telecom Services,59,59.95,-0.039,0.443,1.01,0.017,0.0,418.81,41.59,26.53,25.22,12.54,AVOID - Poor risk-adjusted score
EBAY,eBay Inc.,United States,Consumer Cyclical,Internet Retail,59,72.21,-0.093,0.595,2.05,0.028,0.05,214.42,46.04,42.95,38.05,12.47,AVOID - Poor risk-adjusted score
PFG,"Principal Financial Group, Inc.",United States,Financial Services,Asset Management,59,58.11,0.159,0.744,3.13,0.054,0.02,448.53,67.27,43.21,51.36,12.43,AVOID - Poor risk-adjusted score
MRK,"Merck & Co., Inc.",United States,Healthcare,Drug Manufacturers - General,59,67.33,-0.033,0.369,0.92,0.014,0.03,284.75,40.38,24.81,23.8,12.41,AVOID - Poor risk-adjusted score
CPRI,Capri Holdings Limited,United Kingdom,Consumer Cyclical,Luxury Goods,59,33.12,0.046,0.682,0.94,0.028,0.05,847.61,68.66,22.61,23.89,12.3,AVOID - Poor risk-adjusted score
APTV,Aptiv PLC,Switzerland,Consumer Cyclical,Auto Parts,59,47.84,0.065,0.584,1.46,0.03,0.03,638.25,65.15,27.92,30.18,12.29,AVOID - Poor risk-adjusted score
TXNM,"TXNM Energy, Inc.",United States,Utilities,Utilities - Regulated Electric,59,46.51,-0.064,0.67,1.33,0.029,0.03,662.07,47.92,31.15,28.67,12.29,AVOID - Poor risk-adjusted score
ENB,Enbridge Inc.,Canada,Energy,Oil & Gas Midstream,59,46.38,-0.042,0.55,0.97,0.021,0.19,665.66,48.19,25.49,24.15,12.27,AVOID - Poor risk-adjusted score
GM,General Motors Company,United States,Consumer Cyclical,Auto Manufacturers,59,34.5,0.039,0.622,0.83,0.024,0.07,836.86,67.61,21.45,22.48,12.25,AVOID - Poor risk-adjusted score
ASML,ASML Holding N.V.,Netherlands,Technology,Semiconductor Equipment & Materials,59,86.53,-0.042,0.333,1.23,0.014,0.12,47.54,40.98,28.81,27.31,12.24,AVOID - Poor risk-adjusted score
TW,Tradeweb Markets Inc.,United States,Financial Services,Capital Markets,59,42.21,-0.078,0.796,1.48,0.035,0.21,738.75,54.51,33.62,30.39,12.23,AVOID - Poor risk-adjusted score
DKS,"DICK'S Sporting Goods, Inc.",United States,Consumer Cyclical,Specialty Retail,59,52.0,0.091,0.627,1.97,0.038,0.07,555.92,66.4,32.6,36.26,12.22,AVOID - Poor risk-adjusted score
MLCO,Melco Resorts & Entertainment Limited,Hong Kong,Consumer Cyclical,Resorts & Casinos,59,49.68,0.118,0.722,2.36,0.047,0.33,603.07,73.47,35.87,40.99,12.22,AVOID - Poor risk-adjusted score
FE,FirstEnergy Corp.,United States,Utilities,Utilities - Regulated Electric,59,45.34,-0.073,0.729,1.46,0.032,0.0,685.93,48.64,33.04,30.05,12.2,AVOID - Poor risk-adjusted score
SSTK,"Shutterstock, Inc.",United States,Communication Services,Internet Content & Information,59,51.67,0.182,0.849,3.37,0.065,0.1,564.97,71.02,43.87,53.21,12.19,AVOID - Poor risk-adjusted score
G,Genpact Limited,Bermuda,Technology,Information Technology Services,59,64.56,-0.061,0.5,1.46,0.023,0.12,331.02,45.16,32.3,29.86,12.13,AVOID - Poor risk-adjusted score
K,Kellanova,United States,Consumer Defensive,Packaged Foods,59,55.01,-0.096,0.727,1.91,0.035,0.02,507.51,48.68,39.99,35.29,12.12,AVOID - Poor risk-adjusted score
SOLV,Solventum Corporation,United States,Healthcare,Medical Instruments & Supplies,59,48.6,-0.07,0.671,1.46,0.03,0.19,617.8,50.93,32.63,29.8,12.12,AVOID - Poor risk-adjusted score
HSIC,"Henry Schein, Inc.",United States,Healthcare,Medical Distribution,59,44.96,-0.094,0.836,1.75,0.039,0.1,692.32,53.25,37.57,33.24,12.09,AVOID - Poor risk-adjusted score
AJG,Arthur J. Gallagher & Co.,United States,Financial Services,Insurance Brokers,59,73.47,-0.153,0.789,2.92,0.04,0.28,197.49,55.2,57.95,47.41,12.08,AVOID - Poor risk-adjusted score
EOG,"EOG Resources, Inc.",United States,Energy,Oil & Gas E&P,59,79.85,-0.028,0.294,0.87,0.011,0.07,121.12,39.09,23.44,22.63,12.08,AVOID - Poor risk-adjusted score
URI,"United Rentals, Inc.",United States,Industrials,Rental & Leasing Services,59,59.96,0.028,0.352,0.81,0.014,0.19,417.37,43.01,21.12,21.87,12.06,AVOID - Poor risk-adjusted score
GIS,"General Mills, Inc.",United States,Consumer Defensive,Packaged Foods,59,43.69,-0.089,0.826,1.67,0.038,0.14,714.41,53.72,36.09,32.14,12.05,AVOID - Poor risk-adjusted score
CCL,Carnival Corporation & plc,United States,Consumer Cyclical,Travel Services,59,57.63,0.105,0.607,2.29,0.04,0.19,460.46,68.03,34.98,39.46,11.99,AVOID - Poor risk-adjusted score
GEN,Gen Digital Inc.,United States,Technology,Software - Infrastructure,59,60.95,0.084,0.528,1.97,0.032,0.12,398.27,65.02,32.19,35.52,11.95,AVOID - Poor risk-adjusted score
FICO,Fair Isaac Corporation,United States,Technology,Software - Application,59,73.02,-0.174,0.859,3.2,0.044,0.38,204.68,58.97,62.72,49.86,11.87,AVOID - Poor risk-adjusted score
AVB,"AvalonBay Communities, Inc.",United States,Real Estate,REIT - Residential,59,55.91,-0.044,0.471,1.1,0.02,0.03,490.17,42.86,26.35,24.9,11.86,AVOID - Poor risk-adjusted score
MDLZ,"Mondelez International, Inc.",United States,Consumer Defensive,Confectioners,59,48.95,0.04,0.463,1.01,0.021,0.07,614.64,43.22,22.68,23.82,11.85,AVOID - Poor risk-adjusted score
PKX,POSCO Holdings Inc.,South Korea,Basic Materials,Steel,59,40.95,0.05,0.579,1.13,0.028,0.03,754.78,65.3,23.7,25.18,11.83,AVOID - Poor risk-adjusted score
DVA,DaVita Inc.,United States,Healthcare,Medical Care Facilities,59,47.21,-0.04,0.512,0.94,0.02,0.14,648.05,46.12,24.16,22.97,11.82,AVOID - Poor risk-adjusted score
IR,Ingersoll Rand Inc.,United States,Industrials,Specialty Industrial Machinery,59,66.83,-0.106,0.657,2.24,0.033,0.07,292.58,47.75,43.92,38.21,11.81,AVOID - Poor risk-adjusted score
NTES,"NetEase, Inc.",China,Communication Services,Electronic Gaming & Multimedia,59,89.07,-0.032,0.28,1.04,0.012,0.03,30.46,37.92,24.94,23.93,11.75,AVOID - Poor risk-adjusted score
FRO,Frontline plc,Cyprus,Energy,Oil & Gas Midstream,59,48.09,0.032,0.429,0.83,0.017,0.05,630.64,42.18,20.61,21.43,11.74,AVOID - Poor risk-adjusted score
IIPR,"Innovative Industrial Properties, Inc.",United States,Real Estate,REIT - Industrial,59,62.32,-0.102,0.67,2.12,0.034,0.12,373.34,49.11,41.75,36.55,11.73,AVOID - Poor risk-adjusted score
SO,The Southern Company,United States,Utilities,Utilities - Regulated Electric,59,51.75,-0.066,0.602,1.44,0.028,0.09,563.0,47.0,31.16,28.62,11.72,AVOID - Poor risk-adjusted score
LI,Li Auto Inc.,China,Consumer Cyclical,Auto Manufacturers,59,57.58,-0.073,0.588,1.63,0.028,0.17,461.69,48.26,33.86,30.79,11.71,AVOID - Poor risk-adjusted score
AR,Antero Resources Corporation,United States,Energy,Oil & Gas E&P,59,62.32,-0.062,0.502,1.48,0.024,0.07,372.46,44.06,31.29,28.89,11.63,AVOID - Poor risk-adjusted score
WMS,"Advanced Drainage Systems, Inc.",United States,Industrials,Building Products & Equipment,59,66.47,0.157,0.64,3.34,0.05,0.1,302.17,66.24,42.54,50.49,11.63,AVOID - Poor risk-adjusted score
NGG,National Grid plc,United Kingdom,Utilities,Utilities - Regulated Electric,59,51.71,-0.037,0.456,0.94,0.018,0.03,563.69,42.57,23.6,22.5,11.62,AVOID - Poor risk-adjusted score
HII,"Huntington Ingalls Industries, Inc.",United States,Industrials,Aerospace & Defense,59,42.9,0.09,0.694,1.85,0.043,0.07,724.93,67.9,29.79,33.1,11.62,AVOID - Poor risk-adjusted score
IBP,"Installed Building Products, Inc.",United States,Consumer Cyclical,Residential Construction,59,61.57,0.233,0.806,4.41,0.072,0.12,390.69,69.44,49.65,62.65,11.57,AVOID - Poor risk-adjusted score
QDEL,QuidelOrtho Corporation,United States,Healthcare,Medical Devices,59,36.94,-0.029,0.541,0.67,0.018,0.0,813.42,44.4,19.97,19.25,11.53,AVOID - Poor risk-adjusted score
TRI,Thomson Reuters Corporation,Canada,Industrials,Specialty Business Services,59,68.69,-0.077,0.52,1.81,0.026,0.14,263.63,45.73,35.73,32.35,11.51,AVOID - Poor risk-adjusted score
GRAB,Grab Holdings Limited,Singapore,Technology,Software - Application,59,81.72,-0.1,0.535,2.33,0.029,0.1,99.68,45.26,43.69,38.34,11.51,AVOID - Poor risk-adjusted score
AON,Aon plc,Ireland,Financial Services,Insurance Brokers,59,60.68,-0.055,0.481,1.36,0.022,0.09,404.14,43.9,29.17,27.16,11.51,AVOID - Poor risk-adjusted score
OKE,"ONEOK, Inc.",United States,Energy,Oil & Gas Midstream,59,45.11,-0.075,0.709,1.52,0.034,0.16,690.49,51.01,32.01,29.03,11.5,AVOID - Poor risk-adjusted score
CHKP,Check Point Software Technologies Ltd.,Israel,Technology,Software - Infrastructure,59,29.46,-0.066,0.92,1.17,0.04,0.24,880.78,58.47,27.12,24.9,11.48,AVOID - Poor risk-adjusted score
PLNT,"Planet Fitness, Inc.",United States,Consumer Cyclical,Leisure,59,73.88,-0.035,0.332,1.04,0.014,0.03,192.08,39.24,24.55,23.47,11.48,AVOID - Poor risk-adjusted score
HP,"Helmerich & Payne, Inc.",United States,Energy,Oil & Gas Drilling,59,39.81,0.088,0.718,1.78,0.045,0.05,772.95,68.12,28.58,31.69,11.42,AVOID - Poor risk-adjusted score
MHO,"M/I Homes, Inc.",United States,Consumer Cyclical,Residential Construction,59,61.91,0.042,0.379,1.16,0.019,0.24,378.68,44.31,23.45,24.67,11.42,AVOID - Poor risk-adjusted score
MLKN,"MillerKnoll, Inc.",United States,Consumer Cyclical,"Furnishings, Fixtures & Appliances",59,33.09,0.069,0.75,1.36,0.041,0.09,847.93,70.11,24.81,26.93,11.41,AVOID - Poor risk-adjusted score
TSLA,"Tesla, Inc.",United States,Consumer Cyclical,Auto Manufacturers,59,75.6,-0.047,0.371,1.32,0.017,0.21,170.75,43.53,28.05,26.41,11.4,AVOID - Poor risk-adjusted score
ORI,Old Republic International Corporation,United States,Financial Services,Insurance - Property & Casualty,59,68.95,0.052,0.379,1.44,0.021,0.03,259.32,39.97,26.13,27.83,11.39,AVOID - Poor risk-adjusted score
MTZ,"MasTec, Inc.",United States,Industrials,Engineering & Construction,59,52.84,0.188,0.806,3.56,0.067,0.0,544.27,67.45,42.6,51.92,11.39,AVOID - Poor risk-adjusted score
TRIP,"Tripadvisor, Inc.",United States,Consumer Cyclical,Travel Services,59,52.99,0.223,0.868,4.07,0.077,0.19,541.29,72.15,45.98,57.6,11.36,AVOID - Poor risk-adjusted score
EXEL,"Exelixis, Inc.",United States,Healthcare,Biotechnology,59,96.87,-0.205,0.764,3.99,0.041,0.12,8.36,51.23,74.05,56.59,11.34,REDUCE - Weakening position
MSM,"MSC Industrial Direct Co., Inc.",United States,Industrials,Industrial Distribution,59,59.1,0.05,0.419,1.32,0.022,0.03,433.05,41.02,24.75,26.3,11.33,AVOID - Poor risk-adjusted score
PODD,Insulet Corporation,United States,Healthcare,Medical Devices,59,82.89,0.083,0.398,2.24,0.027,0.03,87.66,39.93,33.0,36.36,11.24,AVOID - Poor risk-adjusted score
CAT,Caterpillar Inc.,United States,Industrials,Farm & Heavy Construction Machinery,59,57.22,0.049,0.421,1.28,0.022,0.14,471.39,43.17,24.11,25.56,11.23,AVOID - Poor risk-adjusted score
VMC,Vulcan Materials Company,United States,Basic Materials,Building Materials,59,61.33,0.033,0.345,0.97,0.016,0.22,391.08,43.26,21.17,22.06,11.2,AVOID - Poor risk-adjusted score
FL,"Foot Locker, Inc.",United States,Consumer Cyclical,Apparel Retail,59,34.73,0.042,0.594,0.94,0.027,0.16,835.29,68.21,20.62,21.71,11.2,AVOID - Poor risk-adjusted score
NCLH,Norwegian Cruise Line Holdings Ltd.,United States,Consumer Cyclical,Travel Services,59,44.92,0.16,0.834,2.99,0.066,0.14,687.59,71.13,37.47,44.59,11.19,AVOID - Poor risk-adjusted score
UAA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,59,46.87,-0.051,0.552,1.17,0.025,0.19,654.08,47.85,25.86,24.22,11.16,AVOID - Poor risk-adjusted score
HALO,"Halozyme Therapeutics, Inc.",United States,Healthcare,Biotechnology,59,78.24,0.022,0.246,0.77,0.01,0.28,138.19,41.9,19.22,19.75,11.16,AVOID - Poor risk-adjusted score
MPC,Marathon Petroleum Corporation,United States,Energy,Oil & Gas Refining & Marketing,59,36.57,0.12,0.854,2.21,0.061,0.28,813.93,75.1,31.25,35.81,11.14,AVOID - Poor risk-adjusted score
KBR,"KBR, Inc.",United States,Industrials,Engineering & Construction,59,39.95,-0.079,0.779,1.52,0.038,0.33,771.27,56.1,31.1,28.08,11.14,AVOID - Poor risk-adjusted score
WAT,Waters Corporation,United States,Healthcare,Diagnostics & Research,59,73.57,-0.041,0.348,1.19,0.016,0.05,195.24,39.85,25.59,24.27,11.07,AVOID - Poor risk-adjusted score
AWK,"American Water Works Company, Inc.",United States,Utilities,Utilities - Regulated Water,59,52.41,-0.036,0.43,0.94,0.018,0.0,550.95,41.09,22.51,21.49,11.06,AVOID - Poor risk-adjusted score
FHI,"Federated Hermes, Inc.",United States,Financial Services,Asset Management,59,83.28,0.021,0.225,0.74,0.009,0.07,81.15,37.23,18.7,19.18,11.04,AVOID - Poor risk-adjusted score
KRC,Kilroy Realty Corporation,United States,Real Estate,REIT - Office,59,52.94,0.08,0.542,1.86,0.035,0.12,539.44,65.15,28.67,31.51,11.03,AVOID - Poor risk-adjusted score
BHC,Bausch Health Companies Inc.,Canada,Healthcare,Drug Manufacturers - Specialty & Generic,59,47.21,0.154,0.78,2.97,0.063,0.07,651.02,68.49,36.84,43.61,10.97,AVOID - Poor risk-adjusted score
DECK,Deckers Outdoor Corporation,United States,Consumer Cyclical,Footwear & Accessories,59,85.31,0.015,0.197,0.56,0.007,0.05,59.08,36.29,16.82,17.13,10.96,AVOID - Poor risk-adjusted score
LKQ,LKQ Corporation,United States,Consumer Cyclical,Auto Parts,59,41.75,-0.102,0.863,1.88,0.045,0.05,745.85,52.42,36.03,31.51,10.95,REDUCE - Weak momentum
KEYS,"Keysight Technologies, Inc.",United States,Technology,Scientific & Technical Instruments,59,83.97,-0.073,0.416,1.92,0.023,0.03,73.22,40.89,34.95,31.81,10.9,AVOID - Poor risk-adjusted score
ESI,Element Solutions Inc,United States,Basic Materials,Specialty Chemicals,59,59.08,0.035,0.356,1.01,0.017,0.03,434.27,39.65,21.01,21.94,10.9,AVOID - Poor risk-adjusted score
DELL,Dell Technologies Inc.,United States,Technology,Computer Hardware,59,43.61,0.067,0.578,1.51,0.035,0.21,714.36,68.02,25.23,27.33,10.88,AVOID - Poor risk-adjusted score
DLR,"Digital Realty Trust, Inc.",United States,Real Estate,REIT - Specialty,59,60.63,-0.136,0.779,2.63,0.043,0.21,407.47,53.18,47.26,39.5,10.87,AVOID - Poor risk-adjusted score
EXPO,"Exponent, Inc.",United States,Industrials,Engineering & Construction,59,81.35,-0.169,0.73,3.38,0.041,0.17,103.56,51.21,59.4,47.53,10.86,AVOID - Poor risk-adjusted score
DE,Deere & Company,United States,Industrials,Farm & Heavy Construction Machinery,59,54.97,-0.128,0.802,2.44,0.044,0.07,506.8,51.0,44.09,37.25,10.82,AVOID - Poor risk-adjusted score
EXPE,"Expedia Group, Inc.",United States,Consumer Cyclical,Travel Services,59,62.85,0.242,0.769,4.7,0.075,0.07,367.36,66.98,48.35,61.42,10.78,AVOID - Poor risk-adjusted score
PNR,Pentair plc,United Kingdom,Industrials,Specialty Industrial Machinery,59,67.76,-0.064,0.453,1.62,0.024,0.03,277.75,41.89,30.69,28.25,10.78,AVOID - Poor risk-adjusted score
GPC,Genuine Parts Company,United States,Consumer Cyclical,Auto Parts,59,45.16,0.037,0.444,0.95,0.021,0.02,689.64,41.58,20.07,21.0,10.77,AVOID - Poor risk-adjusted score
COP,ConocoPhillips,United States,Energy,Oil & Gas E&P,59,63.14,-0.122,0.699,2.49,0.039,0.0,358.53,47.03,44.16,37.6,10.76,AVOID - Poor risk-adjusted score
EW,Edwards Lifesciences Corporation,United States,Healthcare,Medical Devices,59,88.46,0.05,0.295,1.58,0.018,0.14,33.03,39.82,26.09,27.73,10.74,AVOID - Poor risk-adjusted score
CINF,Cincinnati Financial Corporation,United States,Financial Services,Insurance - Property & Casualty,59,70.34,0.288,0.766,5.61,0.08,0.05,249.08,66.05,53.91,70.56,10.68,AVOID - Poor risk-adjusted score
BDX,"Becton, Dickinson and Company",United States,Healthcare,Medical Instruments & Supplies,59,52.26,0.036,0.388,0.99,0.019,0.02,551.73,40.09,20.29,21.21,10.65,AVOID - Poor risk-adjusted score
WCC,"WESCO International, Inc.",United States,Industrials,Industrial Distribution,59,42.16,0.057,0.542,1.31,0.031,0.19,737.9,66.94,22.83,24.44,10.58,AVOID - Poor risk-adjusted score
ALL,The Allstate Corporation,United States,Financial Services,Insurance - Property & Casualty,59,62.53,0.124,0.562,2.83,0.045,0.0,369.54,62.35,35.16,40.45,10.58,AVOID - Poor risk-adjusted score
ZTO,ZTO Express (Cayman) Inc.,China,Industrials,Integrated Freight & Logistics,59,53.88,0.033,0.362,0.92,0.017,0.03,523.53,39.85,19.52,20.31,10.57,AVOID - Poor risk-adjusted score
HUN,Huntsman Corporation,United States,Basic Materials,Chemicals,59,27.15,0.043,0.691,0.87,0.032,0.07,903.12,68.9,18.76,19.75,10.55,AVOID - Poor risk-adjusted score
FDS,FactSet Research Systems Inc.,United States,Financial Services,Financial Data & Stock Exchanges,59,68.52,-0.056,0.412,1.49,0.022,0.07,266.86,41.57,28.26,26.28,10.54,AVOID - Poor risk-adjusted score
ETSY,"Etsy, Inc.",United States,Consumer Cyclical,Internet Retail,59,67.17,0.083,0.444,2.12,0.032,0.17,289.73,43.61,29.82,32.88,10.53,AVOID - Poor risk-adjusted score
JD,"JD.com, Inc.",China,Consumer Cyclical,Internet Retail,59,49.07,0.032,0.386,0.87,0.018,0.14,611.49,42.56,18.94,19.69,10.52,AVOID - Poor risk-adjusted score
COR,"Cencora, Inc.",United States,Healthcare,Medical Distribution,59,53.69,-0.039,0.419,1.03,0.019,0.02,529.12,40.99,22.49,21.39,10.52,AVOID - Poor risk-adjusted score
UAL,"United Airlines Holdings, Inc.",United States,Industrials,Airlines,59,49.89,0.232,0.871,4.23,0.085,0.14,600.0,70.4,43.43,54.78,10.47,AVOID - Poor risk-adjusted score
TTWO,"Take-Two Interactive Software, Inc.",United States,Communication Services,Electronic Gaming & Multimedia,59,68.07,0.146,0.562,3.31,0.049,0.09,276.49,63.74,38.28,44.95,10.44,AVOID - Poor risk-adjusted score
WYNN,"Wynn Resorts, Limited",United States,Consumer Cyclical,Resorts & Casinos,59,52.5,0.136,0.658,2.85,0.054,0.16,549.12,67.41,34.53,40.17,10.44,AVOID - Poor risk-adjusted score
MP,MP Materials Corp.,United States,Basic Materials,Other Industrial Metals & Mining,59,33.91,0.102,0.802,1.93,0.057,0.29,841.78,74.21,27.19,30.57,10.42,AVOID - Poor risk-adjusted score
PRGS,Progress Software Corporation,United States,Technology,Software - Infrastructure,59,53.1,-0.152,0.892,2.74,0.052,0.19,539.0,55.39,47.34,38.77,10.37,AVOID - Poor risk-adjusted score
AES,The AES Corporation,United States,Utilities,Utilities - Diversified,59,29.68,0.048,0.662,1.01,0.034,0.12,877.44,68.87,19.64,20.82,10.37,AVOID - Poor risk-adjusted score
NVO,Novo Nordisk A/S,Denmark,Healthcare,Drug Manufacturers - General,59,61.97,-0.154,0.803,2.93,0.047,0.22,381.81,53.84,49.73,40.61,10.34,AVOID - Poor risk-adjusted score
UBS,UBS Group AG,Switzerland,Financial Services,Banks - Diversified,59,28.64,0.061,0.739,1.21,0.042,0.07,888.34,69.33,21.16,22.76,10.32,AVOID - Poor risk-adjusted score
RBLX,Roblox Corporation,United States,Communication Services,Electronic Gaming & Multimedia,59,39.65,-0.059,0.632,1.26,0.032,0.09,775.03,47.52,25.07,23.24,10.3,AVOID - Poor risk-adjusted score
MODG,Topgolf Callaway Brands Corp.,United States,Consumer Cyclical,Leisure,59,30.65,0.116,0.905,2.08,0.068,0.26,870.15,75.56,27.75,31.66,10.29,AVOID - Poor risk-adjusted score
CSIQ,Canadian Solar Inc.,Canada,Technology,Solar,59,27.5,0.028,0.586,0.63,0.023,0.16,901.07,68.39,16.1,16.67,10.24,AVOID - Poor risk-adjusted score
MMM,3M Company,United States,Industrials,Conglomerates,59,65.17,-0.142,0.725,2.83,0.044,0.17,321.2,50.86,47.27,39.22,10.23,AVOID - Poor risk-adjusted score
EL,The Estée Lauder Companies Inc.,United States,Consumer Defensive,Household & Personal Products,59,48.83,0.089,0.569,2.02,0.041,0.12,618.71,65.36,27.79,30.85,10.22,AVOID - Poor risk-adjusted score
FIS,"Fidelity National Information Services, Inc.",United States,Technology,Information Technology Services,59,51.51,-0.068,0.552,1.55,0.03,0.26,566.31,48.73,28.43,26.05,10.22,AVOID - Poor risk-adjusted score
MATX,"Matson, Inc.",United States,Industrials,Marine Shipping,59,48.52,-0.095,0.701,1.94,0.04,0.21,620.61,51.16,33.99,30.02,10.21,AVOID - Poor risk-adjusted score
MLM,"Martin Marietta Materials, Inc.",United States,Basic Materials,Building Materials,59,56.84,0.211,0.746,4.16,0.073,0.19,468.61,68.85,42.38,52.61,10.2,AVOID - Poor risk-adjusted score
GAP,"The Gap, Inc.",United States,Consumer Cyclical,Apparel Retail,59,47.62,-0.052,0.514,1.25,0.026,0.12,638.8,45.2,24.45,22.86,10.17,AVOID - Poor risk-adjusted score
RS,"Reliance, Inc.",United States,Basic Materials,Steel,59,59.68,-0.047,0.407,1.25,0.021,0.05,424.36,41.15,24.31,22.89,10.17,AVOID - Poor risk-adjusted score
LOW,"Lowe's Companies, Inc.",United States,Consumer Cyclical,Home Improvement Retail,59,45.93,0.071,0.538,1.65,0.036,0.12,675.15,64.95,24.69,26.86,10.14,AVOID - Poor risk-adjusted score
AEP,"American Electric Power Company, Inc.",United States,Utilities,Utilities - Regulated Electric,59,47.82,0.037,0.4,0.98,0.021,0.05,637.0,40.98,19.14,20.01,10.09,AVOID - Poor risk-adjusted score
FCN,"FTI Consulting, Inc.",United States,Industrials,Consulting Services,59,61.72,-0.157,0.802,2.99,0.048,0.07,386.39,50.58,49.47,40.23,10.08,AVOID - Poor risk-adjusted score
COLM,Columbia Sportswear Company,United States,Consumer Cyclical,Apparel Manufacturing,59,63.35,-0.154,0.775,2.98,0.047,0.03,356.63,49.23,49.1,40.08,10.06,AVOID - Poor risk-adjusted score
VNO,Vornado Realty Trust,United States,Real Estate,REIT - Office,59,56.65,-0.167,0.888,3.02,0.053,0.07,478.83,52.69,50.32,40.37,10.04,AVOID - Poor risk-adjusted score
MELI,"MercadoLibre, Inc.",Uruguay,Consumer Cyclical,Internet Retail,59,78.43,-0.191,0.771,3.71,0.047,0.24,137.69,53.21,60.44,46.99,9.97,AVOID - Poor risk-adjusted score
EQNR,Equinor ASA,Norway,Energy,Oil & Gas Integrated,59,60.71,-0.163,0.82,3.07,0.051,0.07,407.25,50.93,49.78,40.16,9.87,AVOID - Poor risk-adjusted score
CSL,Carlisle Companies Incorporated,United States,Industrials,Building Products & Equipment,59,62.0,0.056,0.38,1.56,0.025,0.14,376.27,41.65,23.56,25.21,9.86,AVOID - Poor risk-adjusted score
INTC,Intel Corporation,United States,Technology,Semiconductors,59,48.2,0.104,0.595,2.29,0.047,0.14,632.51,65.88,28.7,32.33,9.84,AVOID - Poor risk-adjusted score
AEE,Ameren Corporation,United States,Utilities,Utilities - Regulated Electric,59,50.49,0.034,0.366,0.96,0.019,0.14,584.97,41.84,18.49,19.28,9.83,AVOID - Poor risk-adjusted score
TDC,Teradata Corporation,United States,Technology,Software - Infrastructure,59,59.03,-0.14,0.746,2.76,0.047,0.28,434.14,53.24,44.06,36.66,9.76,AVOID - Poor risk-adjusted score
QCOM,QUALCOMM Incorporated,United States,Technology,Semiconductors,59,81.78,-0.099,0.471,2.47,0.03,0.19,98.98,44.89,38.48,33.8,9.75,AVOID - Poor risk-adjusted score
NOC,Northrop Grumman Corporation,United States,Industrials,Aerospace & Defense,59,50.7,0.151,0.672,3.14,0.062,0.1,583.61,66.03,34.06,40.19,9.72,AVOID - Poor risk-adjusted score
RKLB,Rocket Lab Corporation,United States,Industrials,Aerospace & Defense,59,39.95,0.126,0.739,2.5,0.063,0.14,769.81,68.65,29.51,34.02,9.71,AVOID - Poor risk-adjusted score
DOV,Dover Corporation,United States,Industrials,Specialty Industrial Machinery,59,64.71,-0.126,0.647,2.66,0.041,0.03,330.51,46.0,41.89,35.51,9.7,AVOID - Poor risk-adjusted score
AAPL,Apple Inc.,United States,Technology,Consumer Electronics,59,72.73,0.027,0.247,0.91,0.013,0.02,206.07,36.49,17.94,18.53,9.7,AVOID - Poor risk-adjusted score
UA,"Under Armour, Inc.",United States,Consumer Cyclical,Apparel Manufacturing,59,47.39,-0.072,0.585,1.6,0.034,0.14,643.0,46.93,27.72,25.26,9.7,AVOID - Poor risk-adjusted score
KIM,Kimco Realty Corporation,United States,Real Estate,REIT - Retail,59,58.47,-0.021,0.281,0.66,0.011,0.05,447.86,38.33,16.43,16.01,9.63,AVOID - Poor risk-adjusted score
WY,Weyerhaeuser Company,United States,Real Estate,REIT - Specialty,59,46.85,-0.125,0.81,2.36,0.05,0.1,652.97,51.34,37.96,32.23,9.59,AVOID - Poor risk-adjusted score
